"cyclone_id","cyclone_num","station_id","speed_highwind","time"
"195306","5300","59838","12","1953/7/1 0:00"
"195306","5300","59838","12","1953/7/1 0:00"
"195310","5300","54662","15","1953/8/18 18:55"
"195310","5300","54823","16","1953/8/17 16:17"
"195310","5300","54857","17","1953/8/18 5:01"
"195310","5300","57083","16","1953/8/18 8:00"
"195310","5300","57799","15","1953/8/18 12:00"
"195310","5300","58027","13","1953/8/17 13:00"
"195310","5300","58102","12","1953/8/17 14:00"
"195310","5300","58221","16","1953/8/17 18:00"
"195310","5300","58238","15","1953/8/17 12:12"
"195310","5300","58251","11","1953/8/17 9:22"
"195310","5300","58251","11","1953/8/17 9:22"
"195310","5300","58477","26","1953/8/17 14:00"
"195310","5300","58847","21","1953/8/16 21:00"
"195313","5300","58847","12","1953/8/13 21:00"
"195313","5300","58847","12","1953/8/12 9:00"
"195313","5300","59134","12","1953/8/12 12:00"
"195313","5300","59134","12","1953/8/13 20:00"
"195313","5300","59316","11","1953/8/13 9:00"
"195313","5300","59501","13","1953/8/13 0:00"
"195313","5300","59644","16","1953/8/15 9:00"
"195313","5300","59644","16","1953/8/14 21:00"
"195313","5300","59758","20","1953/8/14 0:00"
"195313","5300","59838","19","1953/8/14 14:00"
"195314","5300","58847","14","1953/8/21 6:00"
"195315","5300","57745","11","1953/9/2 0:00"
"195315","5300","57799","13","1953/9/1 15:00"
"195315","5300","57799","13","1953/9/1 20:00"
"195315","5300","58847","14","1953/9/1 0:00"
"195315","5300","59082","11","1953/9/2 14:00"
"195315","5300","59134","18","1953/9/2 2:00"
"195315","5300","59316","22","1953/9/2 1:00"
"195315","5300","59501","25","1953/9/2 2:00"
"195317","5300","59501","13","1953/9/18 20:00"
"195317","5300","59644","16","1953/9/20 3:00"
"195317","5300","59663","13","1953/9/19 12:00"
"195322","5300","59758","14","1953/10/29 2:00"
"195326","5300","59644","18","1953/11/1 9:00"
"195326","5300","59758","16","1953/11/1 2:00"
"195402","5400","59644","11","1954/5/12 7:00"
"195402","5400","59663","11","1954/5/12 8:00"
"195402","5400","59758","20","1954/5/12 7:00"
"195402","5400","59838","12","1954/5/11 19:00"
"195410","5400","58472","14","1954/8/16 20:00"
"195411","5400","54662","12","1954/8/26 20:09"
"195411","5400","54776","12","1954/8/26 13:00"
"195411","5400","54857","20","1954/8/25 17:45"
"195411","5400","58238","12","1954/8/25 17:53"
"195411","5400","58238","12","1954/8/25 17:11"
"195411","5400","58472","18","1954/8/25 8:00"
"195411","5400","58477","12","1954/8/25 1:00"
"195411","5400","58477","12","1954/8/25 1:00"
"195413","5400","58847","21","1954/8/28 14:00"
"195413","5400","59287","12","1954/8/29 20:00"
"195413","5400","59501","13","1954/8/29 0:00"
"195413","5400","59644","31","1954/8/30 7:00"
"195413","5400","59663","16","1954/8/29 18:00"
"195413","5400","59758","18","1954/8/30 1:00"
"195413","5400","59838","12","1954/8/30 1:00"
"195416","5400","59431","14","1954/9/4 19:00"
"195416","5400","59644","12","1954/9/4 19:00"
"195416","5400","59644","12","1954/9/4 7:00"
"195416","5400","59758","13","1954/9/2 13:00"
"195417","5400","50745","13","1954/9/15 11:00"
"195417","5400","50745","13","1954/9/15 15:50"
"195417","5400","50788","16","1954/9/14 22:47"
"195417","5400","50963","15","1954/9/14 20:12"
"195417","5400","50978","11","1954/9/14 21:53"
"195417","5400","54094","12","1954/9/14 18:25"
"195417","5400","54342","16","1954/9/15 3:05"
"195417","5400","54662","18","1954/9/14 13:00"
"195417","5400","54776","18","1954/9/14 13:00"
"195417","5400","54776","18","1954/9/14 19:00"
"195417","5400","54823","12","1954/9/13 16:00"
"195417","5400","54843","11","1954/9/13 11:38"
"195417","5400","54857","13","1954/9/14 11:30"
"195417","5400","58238","11","1954/9/13 11:50"
"195417","5400","58472","20","1954/9/13 20:00"
"195417","5400","58472","20","1954/9/13 20:00"
"195417","5400","58477","14","1954/9/13 13:00"
"195423","5400","59758","20","1954/10/11 6:00"
"195423","5400","59758","20","1954/10/11 7:00"
"195423","5400","59838","19","1954/10/11 7:00"
"195424","5400","59758","11","1954/10/6 14:00"
"195424","5400","59758","11","1954/10/6 16:00"
"195427","5400","58847","17","1954/11/4 10:40"
"195427","5400","59287","14","1954/11/6 13:00"
"195427","5400","59501","15","1954/11/6 0:00"
"195429","5400","58847","14","1954/11/9 12:06"
"195429","5400","59134","12","1954/11/11 10:00"
"195429","5400","59316","12","1954/11/11 13:00"
"195506","5500","59758","12","1955/6/26 14:00"
"195506","5500","59758","12","1955/6/26 17:00"
"195506","5500","59838","23","1955/6/26 19:00"
"195507","5500","54662","15","1955/7/16 20:42"
"195507","5500","54857","16","1955/7/16 12:00"
"195507","5500","58472","21","1955/7/15 19:00"
"195519","5500","58847","15","1955/8/24 1:06"
"195519","5500","58847","15","1955/8/24 1:06"
"195521","5500","54342","12","1955/8/29 15:10"
"195521","5500","54471","12","1955/8/29 9:47"
"195521","5500","54497","12","1955/8/29 0:00"
"195521","5500","54662","17","1955/8/29 11:00"
"195521","5500","54776","12","1955/8/29 14:00"
"195521","5500","54776","12","1955/8/29 1:00"
"195521","5500","54857","17","1955/8/29 17:50"
"195521","5500","58472","17","1955/8/27 7:00"
"195526","5500","59316","16","1955/9/24 20:00"
"195526","5500","59644","28","1955/9/26 1:00"
"195526","5500","59644","28","1955/9/26 1:00"
"195526","5500","59663","14","1955/9/25 0:00"
"195526","5500","59758","40","1955/9/25 13:00"
"195526","5500","59838","27","1955/9/25 19:00"
"195527","5500","58472","11","1955/9/29 1:00"
"195607","5600","59501","18","1956/6/30 7:00"
"195609","5600","59265","12","1956/7/8 13:00"
"195609","5600","59644","18","1956/7/8 0:00"
"195609","5600","59644","18","1956/7/8 0:00"
"195609","5600","59758","20","1956/7/8 5:00"
"195609","5600","59838","18","1956/7/8 0:00"
"195609","5600","59838","18","1956/7/8 0:00"
"195612","5600","54843","13","1956/8/2 12:29"
"195612","5600","54843","13","1956/8/3 7:40"
"195612","5600","54857","25","1956/8/3 1:24"
"195612","5600","57297","12","1956/8/2 19:00"
"195612","5600","57297","12","1956/8/2 13:00"
"195612","5600","57494","13","1956/8/2 15:00"
"195612","5600","57494","13","1956/8/2 15:00"
"195612","5600","57662","16","1956/8/2 12:00"
"195612","5600","58027","20","1956/8/3 11:58"
"195612","5600","58102","12","1956/8/2 17:00"
"195612","5600","58102","12","1956/8/2 13:00"
"195612","5600","58203","12","1956/8/2 19:00"
"195612","5600","58221","12","1956/8/3 1:00"
"195612","5600","58238","18","1956/8/2 2:45"
"195612","5600","58251","20","1956/8/2 8:23"
"195612","5600","58314","14","1956/8/2 0:00"
"195612","5600","58457","28","1956/8/2 4:46"
"195612","5600","58472","31","1956/8/1 19:00"
"195612","5600","58472","31","1956/8/1 19:00"
"195612","5600","58477","34","1956/8/1 0:00"
"195612","5600","58477","34","1956/8/1 0:00"
"195612","5600","58606","12","1956/8/1 19:00"
"195612","5600","58606","12","1956/8/1 13:00"
"195612","5600","58847","20","1956/8/1 0:00"
"195618","5600","54776","16","1956/8/17 7:00"
"195618","5600","58472","19","1956/8/16 13:00"
"195619","5600","59838","12","1956/8/16 0:00"
"195621","5600","59644","12","1956/8/31 13:00"
"195621","5600","59758","14","1956/8/31 7:00"
"195621","5600","59758","14","1956/8/30 19:00"
"195621","5600","59838","14","1956/8/31 7:00"
"195621","5600","59838","14","1956/8/31 13:00"
"195622","5600","54497","12","1956/9/5 20:00"
"195622","5600","54776","34","1956/9/5 17:00"
"195622","5600","54843","11","1956/9/5 15:00"
"195622","5600","54857","20","1956/9/5 5:47"
"195622","5600","58102","12","1956/9/5 11:00"
"195622","5600","58221","11","1956/9/5 7:00"
"195622","5600","58221","11","1956/9/5 13:00"
"195622","5600","58238","15","1956/9/4 18:10"
"195622","5600","58251","12","1956/9/4 19:00"
"195622","5600","58251","12","1956/9/5 10:34"
"195622","5600","58472","16","1956/9/4 13:00"
"195622","5600","58477","18","1956/9/4 19:00"
"195622","5600","58847","20","1956/9/3 17:00"
"195622","5600","59134","12","1956/9/4 2:00"
"195622","5600","59134","12","1956/9/4 3:00"
"195623","5600","50788","12","1956/9/10 21:31"
"195623","5600","54161","12","1956/9/11 12:24"
"195623","5600","54776","14","1956/9/10 13:00"
"195623","5600","58251","12","1956/9/9 12:37"
"195623","5600","58472","21","1956/9/8 13:00"
"195623","5600","58477","16","1956/9/9 0:00"
"195623","5600","58847","16","1956/9/9 11:05"
"195626","5600","58606","16","1956/9/19 19:00"
"195626","5600","59134","34","1956/9/18 23:00"
"195627","5600","58847","22","1956/9/24 2:00"
"195630","5600","59758","14","1956/9/29 14:00"
"195705","5700","58251","13","1957/6/26 12:05"
"195705","5700","58472","15","1957/6/27 1:00"
"195705","5700","58472","15","1957/6/25 0:00"
"195705","5700","58666","16","1957/6/26 0:00"
"195705","5700","58847","13","1957/6/26 5:19"
"195707","5700","59758","12","1957/7/4 17:00"
"195707","5700","59838","12","1957/7/5 7:00"
"195708","5700","59316","13","1957/7/16 15:00"
"195708","5700","59501","24","1957/7/16 19:00"
"195710","5700","50788","11","1957/8/22 12:36"
"195710","5700","50978","16","1957/8/22 13:00"
"195710","5700","54662","14","1957/8/21 17:00"
"195710","5700","54776","14","1957/8/21 7:00"
"195710","5700","54776","14","1957/8/21 13:00"
"195710","5700","54857","13","1957/8/20 23:55"
"195710","5700","58265","12","1957/8/20 0:00"
"195710","5700","58472","28","1957/8/19 0:00"
"195710","5700","58472","28","1957/8/19 0:00"
"195710","5700","58477","14","1957/8/20 0:00"
"195710","5700","58477","14","1957/8/20 0:00"
"195710","5700","58666","18","1957/8/19 0:00"
"195711","5700","59644","12","1957/8/18 13:00"
"195711","5700","59663","14","1957/8/19 14:00"
"195711","5700","59663","14","1957/8/17 9:00"
"195711","5700","59663","14","1957/8/17 11:00"
"195711","5700","59758","18","1957/8/18 1:00"
"195711","5700","59838","16","1957/8/18 0:00"
"195715","5700","58472","16","1957/9/5 0:00"
"195715","5700","58472","16","1957/9/6 0:00"
"195715","5700","58666","12","1957/9/6 0:00"
"195715","5700","58666","12","1957/9/5 0:00"
"195717","5700","58666","14","1957/9/14 0:00"
"195717","5700","58847","17","1957/9/14 12:02"
"195717","5700","58847","17","1957/9/14 12:02"
"195717","5700","59316","13","1957/9/15 7:27"
"195719","5700","59287","14","1957/9/23 7:00"
"195719","5700","59287","14","1957/9/23 7:00"
"195719","5700","59316","11","1957/9/22 9:45"
"195719","5700","59501","18","1957/9/22 0:00"
"195719","5700","59663","20","1957/9/22 0:00"
"195719","5700","59663","20","1957/9/23 0:00"
"195722","5700","59758","12","1957/10/12 11:00"
"195723","5700","59501","12","1957/10/15 0:00"
"195804","5800","59501","14","1958/5/30 0:00"
"195804","5800","59663","14","1958/6/1 7:00"
"195804","5800","59663","14","1958/6/1 8:00"
"195804","5800","59758","17","1958/6/2 6:35"
"195804","5800","59838","14","1958/6/4 7:00"
"195810","5800","57494","13","1958/7/17 16:48"
"195810","5800","58027","11","1958/7/17 12:50"
"195810","5800","58238","14","1958/7/17 11:29"
"195810","5800","58251","12","1958/7/17 9:28"
"195810","5800","58472","16","1958/7/16 19:00"
"195810","5800","58472","16","1958/7/16 19:00"
"195810","5800","58477","12","1958/7/16 0:00"
"195810","5800","58666","14","1958/7/17 0:00"
"195810","5800","58847","19","1958/7/16 6:52"
"195810","5800","59134","12","1958/7/15 13:40"
"195813","5800","59134","18","1958/7/23 0:10"
"195815","5800","59431","12","1958/8/11 0:00"
"195815","5800","59644","13","1958/8/10 6:00"
"195815","5800","59663","24","1958/8/9 0:00"
"195815","5800","59663","24","1958/8/8 0:00"
"195815","5800","59758","13","1958/8/9 5:20"
"195815","5800","59838","14","1958/8/10 7:00"
"195819","5800","59758","12","1958/8/27 16:00"
"195820","5800","58666","16","1958/8/30 0:00"
"195821","5800","59316","12","1958/9/1 11:00"
"195821","5800","59501","18","1958/9/1 19:00"
"195822","5800","58150","12","1958/9/5 1:00"
"195822","5800","58150","12","1958/9/5 2:00"
"195822","5800","58238","12","1958/9/5 10:03"
"195822","5800","58251","11","1958/9/5 10:35"
"195822","5800","58265","18","1958/9/5 21:00"
"195822","5800","58472","28","1958/9/6 1:00"
"195822","5800","58472","28","1958/9/6 1:00"
"195822","5800","58472","28","1958/9/6 1:00"
"195822","5800","58477","14","1958/9/5 0:00"
"195822","5800","58477","14","1958/9/5 0:00"
"195822","5800","58666","28","1958/9/5 0:00"
"195822","5800","58666","28","1958/9/5 0:00"
"195822","5800","58847","14","1958/9/4 12:18"
"195823","5800","59287","15","1958/9/10 0:00"
"195823","5800","59644","19","1958/9/12 16:40"
"195823","5800","59663","12","1958/9/12 14:00"
"195823","5800","59758","15","1958/9/11 20:20"
"195823","5800","59838","12","1958/9/12 0:00"
"195823","5800","59838","12","1958/9/11 0:00"
"195905","5900","59316","13","1959/7/6 7:00"
"195906","5901","54857","12","1959/7/17 2:59"
"195906","5901","58472","28","1959/7/17 2:00"
"195906","5901","58472","28","1959/7/17 2:00"
"195906","5901","58477","18","1959/7/17 1:00"
"195906","5901","58666","34","1959/7/17 0:00"
"195906","5901","58666","34","1959/7/16 0:00"
"195906","5901","58847","12","1959/7/16 1:00"
"195906","5901","58847","12","1959/7/16 2:00"
"195908","5902","58472","16","1959/8/6 7:00"
"195908","5902","58472","16","1959/8/6 13:00"
"195908","5902","58666","20","1959/8/4 0:00"
"195912","5903","59134","38","1959/8/23 3:20"
"195914","5904","57297","12","1959/8/31 14:00"
"195914","5904","57494","14","1959/8/31 17:51"
"195914","5904","57662","12","1959/8/31 13:00"
"195914","5904","57799","14","1959/8/30 19:00"
"195914","5904","57866","14","1959/8/30 13:00"
"195914","5904","58027","11","1959/8/31 10:15"
"195914","5904","58040","18","1959/8/31 13:00"
"195914","5904","58150","16","1959/8/31 16:00"
"195914","5904","58150","16","1959/8/31 15:00"
"195914","5904","58238","18","1959/8/31 18:59"
"195914","5904","58251","16","1959/8/31 19:30"
"195914","5904","58265","12","1959/8/30 13:00"
"195914","5904","58265","12","1959/8/31 13:00"
"195914","5904","58472","24","1959/8/31 2:00"
"195914","5904","58472","24","1959/8/31 1:00"
"195914","5904","58472","24","1959/8/31 2:00"
"195914","5904","58477","16","1959/8/31 11:00"
"195914","5904","58606","16","1959/8/30 19:00"
"195914","5904","58606","16","1959/8/30 13:00"
"195914","5904","58666","24","1959/8/31 7:00"
"195914","5904","58847","20","1959/8/30 0:00"
"195914","5904","58847","20","1959/8/30 0:00"
"195914","5904","58847","20","1959/8/30 0:00"
"195914","5904","59134","17","1959/8/29 18:36"
"195914","5904","59501","12","1959/8/30 0:00"
"195915","5905","54161","15","1959/9/7 21:02"
"195915","5905","54776","13","1959/9/7 1:00"
"195915","5905","54857","20","1959/9/6 22:40"
"195915","5905","58251","11","1959/9/6 10:49"
"195915","5905","58265","16","1959/9/6 1:00"
"195915","5905","58265","16","1959/9/6 1:00"
"195915","5905","58472","24","1959/9/6 0:00"
"195915","5905","58472","24","1959/9/5 0:00"
"195915","5905","58666","24","1959/9/5 19:00"
"195915","5905","58666","24","1959/9/5 19:00"
"195915","5905","58666","24","1959/9/5 19:00"
"195915","5905","58847","17","1959/9/4 17:00"
"195915","5905","59134","14","1959/9/4 17:56"
"195917","5906","58472","12","1959/9/12 1:00"
"195917","5906","58666","18","1959/9/12 13:00"
"195917","5906","59134","12","1959/9/11 13:00"
"195917","5906","59316","14","1959/9/11 6:16"
"195917","5906","59501","24","1959/9/11 0:00"
"195919","5907","58150","12","1959/9/16 14:00"
"195919","5907","58251","12","1959/9/16 14:11"
"195919","5907","58472","24","1959/9/16 17:00"
"195919","5907","58472","24","1959/9/16 19:00"
"195919","5907","58472","24","1959/9/16 20:00"
"195919","5907","58477","12","1959/9/17 0:00"
"195919","5907","58477","12","1959/9/16 0:00"
"195919","5907","58666","34","1959/9/16 0:00"
"195925","5910","58472","14","1959/10/16 8:00"
"195925","5910","58472","14","1959/10/16 14:00"
"195925","5910","58666","24","1959/10/16 0:00"
"195925","5910","58666","24","1959/10/16 0:00"
"195930","5913","58472","14","1959/11/18 8:00"
"195930","5913","58472","14","1959/11/18 11:00"
"195930","5913","58472","14","1959/11/19 17:00"
"195930","5913","58666","16","1959/11/18 0:00"
"195930","5913","58666","16","1959/11/19 0:00"
"196006","6001","58238","13","1960/6/10 15:35"
"196006","6001","58251","13","1960/6/10 8:17"
"196006","6001","58265","14","1960/6/10 18:00"
"196006","6001","58265","14","1960/6/10 12:00"
"196006","6001","58472","28","1960/6/10 0:00"
"196006","6001","58666","24","1960/6/10 0:00"
"196006","6001","58847","17","1960/6/10 2:00"
"196006","6001","58847","17","1960/6/10 5:00"
"196006","6001","58847","17","1960/6/10 1:00"
"196006","6001","59134","18","1960/6/10 3:00"
"196006","6001","59287","12","1960/6/8 20:00"
"196006","6001","59316","19","1960/6/9 21:06"
"196006","6001","59501","24","1960/6/9 0:00"
"196006","6001","59663","12","1960/6/7 19:00"
"196006","6001","59663","12","1960/6/8 19:00"
"196006","6001","59758","13","1960/6/5 9:46"
"196006","6001","59838","14","1960/6/6 0:00"
"196007","6003","59431","12","1960/6/30 11:00"
"196007","6003","59501","14","1960/6/29 13:00"
"196007","6003","59644","14","1960/6/30 11:00"
"196007","6003","59663","24","1960/6/30 2:00"
"196007","6003","59663","24","1960/6/30 3:00"
"196007","6003","59663","24","1960/6/30 1:00"
"196007","6003","59758","12","1960/6/30 5:11"
"196007","6003","59758","12","1960/6/30 5:11"
"196009","6005","54342","12","1960/7/29 3:56"
"196009","6005","54662","24","1960/7/28 23:00"
"196009","6005","54753","18","1960/7/28 0:00"
"196009","6005","54776","34","1960/7/29 1:00"
"196009","6005","54776","34","1960/7/28 19:00"
"196009","6005","54857","17","1960/7/28 16:13"
"196009","6005","58040","12","1960/7/28 8:00"
"196009","6005","58150","16","1960/7/28 7:00"
"196009","6005","58251","14","1960/7/28 5:39"
"196009","6005","58265","18","1960/7/27 21:00"
"196009","6005","58265","18","1960/7/27 22:00"
"196009","6005","58472","40","1960/7/27 0:00"
"196009","6005","58477","18","1960/7/27 23:00"
"196009","6005","58477","18","1960/7/27 19:00"
"196009","6005","58666","24","1960/7/27 0:00"
"196009","6005","58666","24","1960/7/27 0:00"
"196011","6007","54539","12","1960/8/5 0:00"
"196011","6007","54662","16","1960/8/4 23:00"
"196011","6007","54662","16","1960/8/5 23:00"
"196011","6007","54753","14","1960/8/5 2:00"
"196011","6007","54776","24","1960/8/6 2:00"
"196011","6007","54776","24","1960/8/5 8:00"
"196011","6007","54857","12","1960/8/4 19:53"
"196011","6007","58150","12","1960/8/2 22:00"
"196011","6007","58150","12","1960/8/2 23:00"
"196011","6007","58238","13","1960/8/2 14:02"
"196011","6007","58251","12","1960/8/3 1:56"
"196011","6007","58251","12","1960/8/2 19:43"
"196011","6007","58265","12","1960/8/3 0:00"
"196011","6007","58265","12","1960/8/2 0:00"
"196011","6007","58265","12","1960/8/4 0:00"
"196011","6007","58472","14","1960/8/2 0:00"
"196011","6007","58472","14","1960/8/2 0:00"
"196011","6007","58477","12","1960/8/2 14:00"
"196011","6007","58477","12","1960/8/2 20:00"
"196011","6007","58666","24","1960/8/2 8:00"
"196011","6007","58666","24","1960/8/2 14:00"
"196011","6007","58666","24","1960/8/2 20:00"
"196011","6007","58666","24","1960/8/3 2:00"
"196013","6008","57799","14","1960/8/9 0:00"
"196013","6008","57866","12","1960/8/10 19:00"
"196013","6008","58472","12","1960/8/9 2:00"
"196013","6008","58606","14","1960/8/9 14:00"
"196013","6008","58666","20","1960/8/8 14:00"
"196013","6008","58847","14","1960/8/8 23:00"
"196013","6008","59134","28","1960/8/9 2:00"
"196018","6012","58666","14","1960/8/13 14:00"
"196018","6012","58666","14","1960/8/14 8:00"
"196018","6012","59134","13","1960/8/15 4:00"
"196018","6012","59316","17","1960/8/14 18:40"
"196022","6014","50788","12","1960/8/24 2:00"
"196022","6014","50788","12","1960/8/24 8:00"
"196022","6014","54776","11","1960/8/23 2:00"
"196022","6014","54857","15","1960/8/23 2:28"
"196022","6014","58251","11","1960/8/22 12:44"
"196022","6014","58265","14","1960/8/22 0:00"
"196022","6014","58265","14","1960/8/22 0:00"
"196022","6014","58472","28","1960/8/22 8:00"
"196022","6014","58472","28","1960/8/22 11:00"
"196022","6014","58477","12","1960/8/22 11:00"
"196022","6014","58666","18","1960/8/21 14:00"
"196022","6014","58666","18","1960/8/21 14:00"
"196022","6014","58666","18","1960/8/21 14:00"
"196024","6016","58666","12","1960/8/24 20:00"
"196024","6016","58666","12","1960/8/24 8:00"
"196024","6016","58666","12","1960/8/24 14:00"
"196024","6016","59134","11","1960/8/24 19:12"
"196024","6016","59501","14","1960/8/26 0:00"
"196029","6020","58472","20","1960/9/18 2:00"
"196029","6020","58666","18","1960/9/17 0:00"
"196029","6020","58666","18","1960/9/17 0:00"
"196034","6024","59758","17","1960/10/11 15:24"
"196034","6024","59838","14","1960/10/12 0:00"
"196035","6025","59838","14","1960/10/16 14:00"
"196104","6103","58472","12","1961/5/21 2:00"
"196104","6103","58472","12","1961/5/20 20:00"
"196104","6103","58477","14","1961/5/20 21:00"
"196104","6103","58477","14","1961/5/20 17:00"
"196104","6103","58477","14","1961/5/20 18:00"
"196104","6103","58666","18","1961/5/20 0:00"
"196104","6103","59134","14","1961/5/20 6:14"
"196104","6103","59293","14","1961/5/19 0:00"
"196104","6103","59316","14","1961/5/19 20:00"
"196104","6103","59316","14","1961/5/19 21:15"
"196104","6103","59316","14","1961/5/20 2:00"
"196104","6103","59501","20","1961/5/19 0:00"
"196105","6104","58251","12","1961/5/28 9:49"
"196105","6104","58265","12","1961/5/28 15:00"
"196105","6104","58472","16","1961/5/28 2:00"
"196105","6104","58472","16","1961/5/28 2:03"
"196105","6104","58477","20","1961/5/28 2:00"
"196105","6104","58477","20","1961/5/27 23:00"
"196105","6104","58666","24","1961/5/27 0:00"
"196105","6104","58847","12","1961/5/26 23:00"
"196105","6104","59134","12","1961/5/26 18:39"
"196109","6108","59758","12","1961/6/24 14:00"
"196109","6108","59758","12","1961/6/24 9:00"
"196109","6108","59838","12","1961/6/24 0:00"
"196109","6108","59838","12","1961/6/25 2:00"
"196112","6109","58472","12","1961/7/1 14:00"
"196112","6109","58477","12","1961/7/1 15:00"
"196112","6109","59316","13","1961/7/2 7:48"
"196112","6109","59501","14","1961/7/2 0:00"
"196112","6109","59501","14","1961/7/2 0:00"
"196114","6110","58847","12","1961/7/14 23:00"
"196114","6110","58847","12","1961/7/14 23:00"
"196114","6110","59134","13","1961/7/15 14:10"
"196114","6110","59316","12","1961/7/15 5:22"
"196115","6111","59316","11","1961/7/19 8:42"
"196115","6111","59501","14","1961/7/19 0:00"
"196119","6115","58847","12","1961/8/8 17:00"
"196123","6119","59758","12","1961/8/20 0:00"
"196124","6120","57494","12","1961/8/27 14:00"
"196124","6120","59134","23","1961/8/26 0:40"
"196124","6120","59501","12","1961/8/26 0:00"
"196127","6100","59287","16","1961/9/1 2:00"
"196127","6100","59501","12","1961/8/31 0:00"
"196128","6121","59316","14","1961/9/9 21:50"
"196128","6121","59501","34","1961/9/10 0:00"
"196129","6122","57494","11","1961/9/13 15:10"
"196129","6122","57799","12","1961/9/12 0:00"
"196129","6122","58666","24","1961/9/11 0:00"
"196129","6122","58847","40","1961/9/12 0:00"
"196129","6122","59134","13","1961/9/12 19:00"
"196130","6123","58265","12","1961/9/15 13:00"
"196130","6123","58472","20","1961/9/15 17:00"
"196130","6123","58472","20","1961/9/15 20:00"
"196130","6123","58477","14","1961/9/15 0:00"
"196130","6123","58477","14","1961/9/15 0:00"
"196130","6123","58666","28","1961/9/15 0:00"
"196130","6123","58666","28","1961/9/15 0:00"
"196132","6125","58666","14","1961/9/28 0:00"
"196132","6125","58666","14","1961/9/28 0:00"
"196132","6125","58847","17","1961/9/28 17:00"
"196132","6125","58847","17","1961/9/28 23:00"
"196132","6125","59134","28","1961/9/28 20:00"
